,text,created,statusSource,screenName,retweetCount,isRetweet
617,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 16:31,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",prashan20943955,95,TRUE
618,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,11/23/2016 16:31,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LovekeshJoshi,66,TRUE
619,"Gadgets360: After the #demonetization, searches about #NarendraModi's app are trending on app stores https://t.co/jOjwGrpSB5",11/23/2016 16:31,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",mobsolnIN,0,FALSE
620,"8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says s… https://t.co/XhSMMqnemQ",11/23/2016 16:31,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DrGPradhan,76,FALSE
621,"RT @Gadgets360: After the #demonetization, searches about #NarendraModi's app are trending on app stores https://t.co/ZetKRqqClX",11/23/2016 16:30,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JAIKISHANPRATA3,11,TRUE
622,RT @kanimozhi: Ts is exactly what Pappu &amp; opposition has done to themselves by opposing #Demonetization Now none can stop Modi bandwagon ti…,11/23/2016 16:30,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",SameerUniverse,41,TRUE
623,"RT @sajid_Yousuf_: Police men beats industrialists, Ambani groups, Black Money holders for standing in #queue #Demonetization. This cop des…",11/23/2016 16:30,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BIKRAMRAUTA,11,TRUE
624,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 16:30,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amitdch,95,TRUE
625,"After the #demonetization, searches about #NarendraModi's app are trending on app stores https://t.co/ZetKRqqClX",11/23/2016 16:30,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Gadgets360,11,FALSE
626,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 16:29,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Shettyshashank5,95,TRUE
627,"RT @ItzCash: @suryanavin MD ItzCash , was live on ET talking about the impact of #Demonetization towards digitization in India.
https://t.c…",11/23/2016 16:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LightspeedIndia,5,TRUE
628,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 16:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ridhima0107,95,TRUE
629,RT @kanimozhi: Ts is exactly what Pappu &amp; opposition has done to themselves by opposing #Demonetization Now none can stop Modi bandwagon ti…,11/23/2016 16:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",timeseek1970,41,TRUE
630,"RT @MahikaInfra: Must Vote

After 9days of #demonetization Only 4-5Lakhs cr returned to Bank out of 14.5 Lakhs cr 

Kahan gaya 10 Lakhs Cr…",11/23/2016 16:28,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",baskodigama,104,TRUE
631,RT @UrjitPatelRBI: What do think of the #demonetisation of notes? #demonetization poll #RBI #Modi,11/23/2016 16:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",venkatn_twitt,526,TRUE
632,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 16:28,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mohitjakhariya,95,TRUE
633,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 16:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sandy_Ag,95,TRUE
634,RT @sambitswaraj: On @IndiaToday at 9pm #DeMonetization,11/23/2016 16:28,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Srishti17051748,9,TRUE
635,"RT @abhic_1983: @SitaramYechury Continue with your rants against #demonetization 
People of Bengal has answered you. LOL Salaam. https://t.…",11/23/2016 16:27,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",markphani,19,TRUE
636,RT @kanimozhi: Ts is exactly what Pappu &amp; opposition has done to themselves by opposing #Demonetization Now none can stop Modi bandwagon ti…,11/23/2016 16:27,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MayurKotiya,41,TRUE
637,"Total population effected by #demonetization: 1,326,801,576
Internet users: 462,124,989
Smartphone users: 292 million 
5 lakh app responses",11/23/2016 16:26,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ArchieSriva,0,FALSE
638,RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hards…,11/23/2016 16:26,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_ajeett,45,TRUE
639,"RT @harshkkapoor: #DeMonetization survey results after 24 hours
5Lacs opinions
Amazing response&amp; Commitment in fight against Blackmoney
@na…",11/23/2016 16:26,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ignited_indian,59,TRUE
640,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 16:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",athreyaster,95,TRUE
641,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 16:26,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",devsr84,95,TRUE
642,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 16:26,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChweeneyTodd,95,TRUE
643,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 16:25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aditya9972,95,TRUE
644,"RT @myvotetoday: So #CJIThakur says there will be riots due to #DeMonetization Qs
.
No #SpicesNSecrets 
.
No riots due to citizens #Waiting…",11/23/2016 16:25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OnkarShrivastav,53,TRUE
645,"The who's who of Indian #scams line up.
#demonetization https://t.co/odLvO4Hw0m",11/23/2016 16:25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",niteshplatinum,0,FALSE
646,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 16:25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",n2r3ndr2,95,TRUE
647,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 16:25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",imsanjay_21,95,TRUE
648,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 16:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",payalbhayana,95,TRUE
649,How to convert all your black money into white following the #DeMonetization: How to… https://t.co/GJ0WDNCwQD,11/23/2016 16:24,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",uptetprt,0,FALSE
650,"RT @Atheist_Krishna: The effect of #Demonetization !!
. https://t.co/A8of7zh2f5",11/23/2016 16:24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",n2r3ndr2,45,TRUE
651,@SrBachchan sir you are in favour of #demonetization and #JayaBachchan joins #tmc in protest against #DeMonetisation is she had lots of bk<U+20B9>,11/23/2016 16:24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",karuntanu,0,FALSE
652,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 16:24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",muditkh,95,TRUE
653,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 16:24,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mrkotians,95,TRUE
654,"RT @AUTOTODAYMAG: On the topic of #demonetization, we have an idea what you can do with those old notes - go out, fill up &amp; explore! #Uncha…",11/23/2016 16:24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",runsimrun,6,TRUE
655,RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hards…,11/23/2016 16:24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Devender_geo,45,TRUE
656,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,11/23/2016 16:24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",im_javedkhan,66,TRUE
657,"RT @harshkkapoor: #DeMonetization survey results after 24 hours
5Lacs opinions
Amazing response&amp; Commitment in fight against Blackmoney
@na…",11/23/2016 16:23,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",arvind291,59,TRUE
658,RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hards…,11/23/2016 16:23,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",akvermageo,45,TRUE
659,@narendramodi @PMOIndia @PMOinIndia #demonetization #Demonetisationsurvey App is not working on windows phone <U+2639> #PMModi,11/23/2016 16:23,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",Keertysharma,0,FALSE
660,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 16:23,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kuldpvys,95,TRUE
661,"Who is most corruption party  

#DeModitisation_March
#BlackMoney 
#demonetization 
#congress
#aap
#BJP
#other",11/23/2016 16:22,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mukesh99100616,0,FALSE
662,"RT @myvotetoday: So #CJIThakur says there will be riots due to #DeMonetization Qs
.
No #SpicesNSecrets 
.
No riots due to citizens #Waiting…",11/23/2016 16:22,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",thapateros,16,TRUE
663,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,11/23/2016 16:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RajeetaBhagat,66,TRUE
664,@sardesairajdeep @timesofindia Surprise...Surprise!!! So thats why @MamataOfficial has been protesting #Demonetization from day one!!,11/23/2016 16:22,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",neocool14,0,FALSE
665,"RT @deeepakkher: #Demonetization 21K Crore Deposited In #JanDhanAccount Most From Bengal, Karnataka. The reason for protests? - NDTV https:…",11/23/2016 16:21,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",iamsanumanna,1,TRUE
666,#Demonetization is a bit like Marxism. Great on paper but impractical on ground.,11/23/2016 16:21,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mittermaniac,0,FALSE
667,@rsprasad bcoz they only have black money and they dont have facts or points to talk abt #demonetization .,11/23/2016 16:21,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tarunbansal24,0,FALSE
668,"RT @BrainandMoney: The effect of #Demonetization !!
@ravishndtv @ShekharGupta @hvgoenka @mrsfunnybones @GabbbarSingh @Iamanirudhsethi https…",11/23/2016 16:21,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",arjun_jethi,3,TRUE
669,RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hards…,11/23/2016 16:21,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",sathyansajeesh,45,TRUE
670,"RT @harshkkapoor: #DeMonetization survey results after 24 hours
5Lacs opinions
Amazing response&amp; Commitment in fight against Blackmoney
@na…",11/23/2016 16:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",neelang_dave,59,TRUE
671,"Superb innovation by #paytm. Paytm  app starts acting as a card swiping machine. #Demonetization 
https://t.co/MqOXhLDVyO
-via @inshorts",11/23/2016 16:20,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",prasadchaubal,0,FALSE
672,"RT @BrainandMoney: The effect of #Demonetization !!
@ravishndtv @ShekharGupta @hvgoenka @mrsfunnybones @GabbbarSingh @Iamanirudhsethi https…",11/23/2016 16:20,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Iamanirudhsethi,3,TRUE
673,"The effect of #Demonetization !!
@ravishndtv @ShekharGupta @hvgoenka @mrsfunnybones @GabbbarSingh @Iamanirudhsethi https://t.co/Q8PwntFYFC",11/23/2016 16:20,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BrainandMoney,3,FALSE
674,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 16:20,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",apnaDK,95,TRUE
675,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 16:20,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VineyPandey,95,TRUE
676,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 16:20,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Woh_ladka,95,TRUE
677,RT @kanimozhi: Ts is exactly what Pappu &amp; opposition has done to themselves by opposing #Demonetization Now none can stop Modi bandwagon ti…,11/23/2016 16:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SudhirPuthran,41,TRUE
678,"RT @ShirishKunder: ""Minor inconvenience"" for ""major convenience"" of Vijay Mallya and friends. #demonetization https://t.co/4RMD7Fpfaw",11/23/2016 16:19,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sabnis_atmaram,520,TRUE
